id_publicacion,contenido,n_likes,id_emprendimiento
804,Vive la sostenibilidad. Tour este domingo! #EcoRutas #Patía,5,43
805,¡Rutas con alma! Circuito este sábado. #EcoRutas #Cauca,6,43
806,"EcoRutas ofrece circuitos turísticos sostenibles en Cauca. Este sábado, únete a nuestra ruta en Patía y descubre paisajes únicos respetando la naturaleza. ¡Vive la aventura! Visita ecorutas.com #EcoRutas #CaucaVerde #TurismoSostenible",10,43
807,¿Amas viajar? En EcoRutas creamos rutas sostenibles. Ven a nuestro circuito este viernes en Cauca y explora la biodiversidad local. ¡Inscríbete! #EcoRutas #Sostenibilidad #Cauca,9,43
808,"Nuestras rutas en Cauca promueven el turismo responsable. Este domingo, participa en nuestro circuito y conecta con la naturaleza. ¡Descubre más! Visita ecorutas.com #EcoRutas #TurismoSostenible",10,43
809,"EcoRutas te lleva a conocer Cauca de forma sostenible. Este sábado, ven a nuestra ruta en Patía y vive una experiencia única. ¡Cupo limitado! #EcoRutas #Cauca #Sostenibilidad",9,43
810,"En EcoRutas, promovemos el turismo sostenible en Cauca. Este mes, 30 personas exploraron nuestra ruta en Patía, descubriendo paisajes y apoyando comunidades locales. Estas experiencias cuidan el entorno. Únete a nuestro próximo circuito este sábado. ¡Visita ecorutas.com! #EcoRutas #CaucaVerde #TurismoSostenible #Patía",14,43
811,"EcoRutas transforma el turismo en Cauca. Desde 2024, hemos guiado a 100 personas en circuitos sostenibles, desde Patía hasta Popayán, respetando la naturaleza. Nuestras rutas son aventuras responsables. Ven a nuestro circuito este domingo. #EcoRutas #Sostenibilidad #Cauca",15,43
812,"El pasado fin de semana, EcoRutas organizó un circuito en Patía donde 25 personas disfrutaron de caminatas y aprendieron sobre conservación. Estas rutas fortalecen el turismo local. Únete a nuestro próximo evento el viernes. #EcoRutas #CaucaVerde #TurismoSostenible",14,43
813,"EcoRutas conecta a viajeros con la naturaleza de Cauca. En nuestra última ruta, 20 personas exploraron ecosistemas únicos y apoyaron artesanos locales. Este sábado, te invitamos a nuestro circuito en Patía. ¡Ven y descubre! #EcoRutas #Cauca #Sostenibilidad",15,43
814,"Con EcoRutas, cada viaje es sostenible. Nuestros circuitos en Cauca han reunido a más de 80 personas este año, desde Patía hasta Silvia, explorando la biodiversidad. Únete a nuestro circuito este domingo y vive la experiencia. #EcoRutas #CaucaVerde #TurismoSostenible",14,43
815,"EcoRutas celebró el Día del Turismo Sostenible en Patía con un circuito que reunió a 60 personas, incluyendo viajeros y guías locales. Durante el día, exploramos senderos naturales, visitamos comunidades y aprendimos sobre conservación, respetando el entorno. Desde 2024, hemos guiado a 150 personas en Cauca, desde Patía hasta Santander de Quilichao, promoviendo un turismo responsable. Gracias al apoyo de la comunidad, seguimos creciendo. Únete a nuestra próxima ruta el sábado 15 de noviembre y descubre Cauca. ¡Reserva en ecorutas.com! Sigue nuestro TikTok para más detalles. #EcoRutas #CaucaVerde #TurismoSostenible #Sostenibilidad",19,43
816,"En EcoRutas, nuestro compromiso es ofrecer turismo sostenible en Cauca. En 2025, hemos guiado a 120 personas en circuitos desde Patía hasta Popayán, conectándolos con la naturaleza y las comunidades locales. El pasado domingo, 30 participantes exploraron un bosque nativo en nuestra ruta. También compartimos un video en TikTok sobre la experiencia. Invitamos a todos a nuestro circuito del 20 de febrero, donde seguiremos promoviendo la sostenibilidad. ¡Cupo limitado! #EcoRutas #CaucaVerde #TurismoSostenible #Cauca",20,43
817,"EcoRutas sigue fortaleciendo el turismo en Cauca. En nuestro último evento, el 10 de marzo, 40 personas de Patía, Popayán y Totoró participaron en un circuito sostenible, visitando cascadas y apoyando artesanos. Estas rutas cuidan el entorno y generan impacto local. Desde que empezamos, hemos reunido a más de 200 personas. Agradecemos a todos por su apoyo. Únete a nuestro próximo circuito el 15 de abril y explora con nosotros. Sigue nuestro Instagram, TikTok y Facebook para más información. #EcoRutas #Cauca #TurismoSostenible #Sostenibilidad",19,43
818,¡Cerámicas únicas! Compra este sábado. #ArcillaYRaíz #LaSierra,2,44
819,Tradición en arcilla! Tienda este viernes. #ArcillaYRaíz #Cauca,2,44
820,¡Artesanías vivas! Feria este domingo en La Sierra. #ArcillaYRaíz,2,44
821,Arcilla y Raíz crea legado. Visítanos este sábado! #Cerámicas,2,44
822,¡Hecho a mano! Tienda este viernes. #ArcillaYRaíz #LaSierra,2,44
823,Cerámicas con alma. Feria este domingo! #ArcillaYRaíz #Cauca,2,44
824,¡Arte tradicional! Compra este sábado. #ArcillaYRaíz,2,44
825,"Arcilla y Raíz crea cerámicas inspiradas en La Sierra. Este sábado, visita nuestra feria y descubre piezas artesanales con raíces caucanas. ¡Apoya lo local! Sigue nuestro Instagram. #ArcillaYRaíz #Cauca #Cerámicas #Tradiciones",3,44
826,¿Amas el arte tradicional? En Arcilla y Raíz modelamos cerámicas únicas. Ven a nuestra tienda este viernes en La Sierra y apoya a artesanos locales. #ArcillaYRaíz #CaucaVerde,4,44
827,"Nuestra feria en La Sierra muestra cerámicas con historia. Este domingo, descubre piezas inspiradas en tradiciones caucanas. ¡Compra artesanal! #ArcillaYRaíz #Cerámicas",3,44
828,"Arcilla y Raíz da vida a la tradición. Este sábado, ven a nuestra tienda en La Sierra y encuentra cerámicas únicas. ¡Cupo limitado! #ArcillaYRaíz #Cauca #Tradiciones",4,44
829,"En Arcilla y Raíz, celebramos las tradiciones de La Sierra. Este mes, 10 artesanos crearon cerámicas inspiradas en la cultura caucana, exhibidas en nuestra feria. Cada pieza lleva historia. Visita nuestra tienda este sábado. ¡Sigue nuestro Instagram! #ArcillaYRaíz #Cauca #Cerámicas #LaSierra",5,44
830,"Arcilla y Raíz preserva la cultura en La Sierra. Desde 2024, hemos apoyado a 15 artesanos, creando 100 cerámicas únicas. Nuestras ferias conectan comunidades. Ven a nuestra tienda este domingo y descubre el arte local. #ArcillaYRaíz #CaucaVerde #Cerámicas",5,44
831,"El pasado fin de semana, Arcilla y Raíz organizó una feria en La Sierra donde 8 artesanos mostraron cerámicas tradicionales. Estas piezas honran nuestras raíces. Únete a nuestra próxima tienda el viernes. #ArcillaYRaíz #LaSierra #Cerámicas",5,44
832,"Arcilla y Raíz une a la comunidad con el arte. En nuestra última feria, 6 artesanos de La Sierra vendieron cerámicas a 30 visitantes. Este sábado, te invitamos a nuestra tienda para seguir apoyando. ¡Ven y compra! #ArcillaYRaíz #Cauca #Tradiciones",5,44
833,"Con Arcilla y Raíz, cada cerámica cuenta una historia. Nuestras ferias en La Sierra han apoyado a más de 12 artesanos este año, creando piezas únicas. Únete a nuestra tienda este domingo y descubre la tradición caucana. #ArcillaYRaíz #CaucaVerde #Cerámicas",5,44
834,"Arcilla y Raíz celebró el Día del Artesano en La Sierra con una feria que reunió a 40 personas, incluyendo artesanos y compradores. Durante el día, 10 creadores exhibieron cerámicas inspiradas en tradiciones caucanas, desde jarrones hasta platos decorativos. Desde 2024, hemos apoyado a 20 artesanos en La Sierra, creando 150 piezas que preservan la cultura local. Gracias al apoyo de la comunidad, seguimos creciendo. Visita nuestra próxima tienda el sábado 15 de noviembre y descubre el arte caucano. ¡Sigue nuestro Instagram para más detalles! Juntos, honramos nuestras raíces. #ArcillaYRaíz #Cauca #Cerámicas #Tradiciones",7,44
835,"En Arcilla y Raíz, nuestro compromiso es preservar las tradiciones de La Sierra. En 2025, hemos apoyado a 15 artesanos, creando 120 cerámicas únicas que reflejan la cultura caucana. El pasado domingo, 8 artesanos compartieron sus piezas en una feria con 35 visitantes. También lanzamos un video en Instagram mostrando el proceso creativo. Invitamos a todos a nuestra tienda del 20 de febrero, donde seguiremos promoviendo el arte local. ¡Cupo limitado! #ArcillaYRaíz #CaucaVerde #Cerámicas #LaSierra",7,44
836,"Arcilla y Raíz sigue fortaleciendo la cultura en La Sierra. En nuestro último evento, el 10 de marzo, 30 personas visitaron nuestra feria donde 7 artesanos exhibieron cerámicas tradicionales. Estas piezas conectan pasado y presente. Desde que empezamos, hemos apoyado a más de 25 artesanos. Agradecemos a todos por su apoyo. Únete a nuestra próxima tienda el 15 de abril y descubre la cerámica caucana. Sigue nuestro Instagram para más información. #ArcillaYRaíz #Cauca #Cerámicas #Tradiciones",7,44
837,¡Agua limpia para todos! Taller este sábado. #FuentesLimpias #Cauca,4,45
838,Purifica tu agua! Evento este viernes en Rosas. #FuentesLimpias,5,45
839,"¡Agua pura, vida sana! Taller este domingo. #FuentesLimpias #Cauca",4,45
840,Fuentes Limpias para comunidades. Únete este sábado! #AguaLimpia,5,45
841,¡Agua segura! Taller de purificación este viernes. #FuentesLimpias,4,45
842,Salud con agua limpia. Evento este domingo! #FuentesLimpias #Rosas,5,45
843,¡Purificación para todos! Taller este sábado. #FuentesLimpias #Cauca,4,45
844,"Fuentes Limpias lleva agua pura a comunidades de Cauca. Este sábado, únete a nuestro taller en Rosas y aprende técnicas de purificación. ¡Por una vida saludable! Visita fuenteslimpias.com #FuentesLimpias #Cauca #AguaLimpia #Sostenibilidad",7,45
845,¿Quieres agua segura? En Fuentes Limpias capacitamos comunidades. Ven a nuestro evento este viernes en Cauca y descubre sistemas de purificación. ¡Inscríbete! #FuentesLimpias #CaucaVerde,8,45
846,"Nuestros talleres en Cauca garantizan agua limpia. Este domingo, participa en nuestro evento y aprende a purificar agua para tu comunidad. ¡Súmate! Visita fuenteslimpias.com #FuentesLimpias #AguaLimpia #Cauca",7,45
847,"Fuentes Limpias transforma comunidades con agua pura. Este sábado, ven a nuestro taller en Rosas y descubre soluciones accesibles. ¡Cupo limitado! #FuentesLimpias #Cauca #Sostenibilidad",8,45
848,"En Fuentes Limpias, trabajamos por agua limpia en Cauca. Este mes, 30 familias de Rosas aprendieron técnicas de purificación en nuestro taller, mejorando su salud. Únete a nuestro próximo evento este sábado y descubre cómo purificar agua. ¡Visita fuenteslimpias.com! #FuentesLimpias #Cauca #AguaLimpia #Sostenibilidad",11,45
849,"Fuentes Limpias lleva soluciones de agua pura a Cauca. Desde 2024, hemos capacitado a 100 personas, desde Rosas hasta Popayán, en sistemas de purificación. Nuestros talleres empoderan comunidades. Ven a nuestro evento este domingo. #FuentesLimpias #CaucaVerde #AguaLimpia",12,45
850,"El pasado fin de semana, Fuentes Limpias organizó un taller en Rosas donde 25 personas aprendieron a construir filtros de agua caseros. Estas soluciones son sostenibles y accesibles. Únete a nuestro próximo evento el viernes. #FuentesLimpias #Cauca #AguaLimpia",11,45
851,"Fuentes Limpias une a comunidades por el acceso a agua pura. En nuestro último taller, 20 familias de Cauca implementaron sistemas de purificación. Este sábado, te invitamos a nuestro evento en Rosas. ¡Ven y aprende! #FuentesLimpias #Cauca #Sostenibilidad",12,45
852,"Con Fuentes Limpias, el agua limpia llega a más hogares. Nuestros talleres en Cauca han capacitado a más de 80 personas este año, desde Rosas hasta Silvia, en purificación de agua. Únete a nuestro evento este domingo. #FuentesLimpias #CaucaVerde #AguaLimpia",11,45
853,"Fuentes Limpias celebró el Día Mundial del Agua en Rosas con un evento que reunió a 60 personas, incluyendo familias y estudiantes. Durante el día, capacitamos a 40 personas en técnicas de purificación, desde filtros caseros hasta sistemas comunitarios. Desde 2024, hemos beneficiado a 150 hogares en Cauca, desde Rosas hasta Santander de Quilichao, garantizando agua limpia. Gracias al apoyo de voluntarios, seguimos creciendo. Únete a nuestro próximo taller el sábado 15 de noviembre y aprende sobre purificación. ¡Reserva en fuenteslimpias.com! Sigue nuestro Instagram y Facebook para más detalles. #FuentesLimpias #Cauca #AguaLimpia #Sostenibilidad",15,45
854,"En Fuentes Limpias, nuestro compromiso es garantizar agua pura en Cauca. En 2025, hemos capacitado a 120 personas en la región, desde Rosas hasta Piendamó, en sistemas de purificación accesibles. El pasado domingo, 30 familias construyeron filtros en nuestro taller, mejorando su calidad de vida. También compartimos un video en Instagram sobre nuestro trabajo. Invitamos a todos a nuestro evento del 20 de febrero, donde seguiremos promoviendo la salud. ¡Cupo limitado! #FuentesLimpias #CaucaVerde #AguaLimpia #Sostenibilidad",16,45
855,"Fuentes Limpias sigue transformando comunidades en Cauca. En nuestro último evento, el 10 de marzo, 50 personas de Rosas, Popayán y Totoró participaron en un taller donde implementaron sistemas de purificación para sus hogares. Estas acciones promueven salud y sostenibilidad. Desde que empezamos, hemos apoyado a más de 200 familias. Agradecemos a todos por su apoyo. Únete a nuestro próximo taller el 15 de abril y descubre cómo purificar agua. Sigue nuestro Instagram y Facebook para más información. #FuentesLimpias #Cauca #AguaLimpia #Sostenibilidad",15,45
856,¡Teje en Popayán! Taller para mujeres. #MujeresTejedoras,4,46
857,Empodérate tejiendo en Silvia. #TejidosConAmor,5,46
858,Taller gratuito en Totoró. ¡Únete! #MujeresTejedoras,3,46
859,Tejidos que unen en Cajibío. #Empoderamiento,4,46
860,¡Mujeres fuertes en Morales! #MujeresTejedoras,5,46
861,Teje tu futuro en Patía. #ArtesaníaFemenina,3,46
862,Taller de tejido en Piendamó. #MujeresTejedoras,4,46
863,"En Mujeres Tejedoras, empoderamos a mujeres de Popayán con talleres de tejido. Aprende, crea y fortalece tu comunidad. ¡Inscríbete en nuestras sesiones! #MujeresTejedoras #Empoderamiento #Cauca",7,46
864,¡Teje en Silvia! Mujeres Tejedoras ofrece talleres gratuitos para mujeres que quieren aprender y crecer. Únete y crea con nosotras. #MujeresTejedoras #TejidosConAmor,8,46
865,"En Totoró, Mujeres Tejedoras reúne a mujeres para tejer y compartir. Nuestros talleres fomentan la autonomía y la creatividad. ¡Súmate! #MujeresTejedoras #ArtesaníaFemenina",6,46
866,"Este fin de semana, taller de tejido en Morales. Mujeres Tejedoras te invita a aprender y empoderarte. ¡Inscríbete ya! #MujeresTejedoras #MujeresFuertes",7,46
867,"Mujeres Tejedoras empodera a mujeres del Cauca a través del arte del tejido. En Popayán, nuestros talleres gratuitos enseñan técnicas tradicionales, fomentan la autoestima y crean redes de apoyo. Cada puntada es un paso hacia la autonomía. ¡Únete a nuestra próxima sesión en Silvia! #MujeresTejedoras #Empoderamiento #Cauca",11,46
868,"En Totoró, Mujeres Tejedoras organizó un taller donde 25 mujeres aprendieron a tejer accesorios tradicionales. Estas sesiones no solo preservan la cultura, sino que dan a las participantes herramientas para generar ingresos. Mira las fotos en Instagram y ven a Cajibío. #MujeresTejedoras #TejidosConAmor",10,46
869,"El tejido une corazones. En Morales, Mujeres Tejedoras capacita a mujeres para que creen piezas únicas mientras comparten sus historias. Nuestros talleres promueven la independencia económica y la confianza. Apóyanos en Facebook y únete a nuestra próxima actividad en Patía. #MujeresTejedoras #MujeresFuertes",10,46
870,"En Piendamó, Mujeres Tejedoras reúne a mujeres para tejer y soñar en grande. Cada taller es un espacio de aprendizaje y sororidad, donde las participantes crean artesanías y fortalecen su comunidad. Síguenos en Instagram y participa en Puracé. #MujeresTejedoras #ArtesaníaFemenina #Cauca",11,46
871,"El sábado pasado, Mujeres Tejedoras llevó su taller a Santana de Quilichao, donde 30 mujeres tejieron bolsos y bufandas. Este espacio les permitió aprender, reír y apoyarse mutuamente. Cada pieza refleja su fuerza. Mira los detalles en Facebook y apóyanos en Guapi. #MujeresTejedoras #EmpoderamientoFemenino",9,46
872,"El pasado fin de semana, Mujeres Tejedoras reunió a 40 mujeres en Santander de Quilichao para un taller de tejido tradicional. Durante dos días, aprendieron técnicas ancestrales y crearon accesorios como bolsos y pulseras con diseños inspirados en la cultura del Cauca. Este espacio no solo enseñó habilidades prácticas, sino que fomentó la confianza y la unión entre las participantes. Muchas planean vender sus creaciones, generando ingresos para sus familias. En Mujeres Tejedoras, creemos que tejer es empoderar. Mira el video en Instagram y únete a nuestra próxima sesión en Balboa. #MujeresTejedoras #EmpoderamientoFemenino #Cauca #Artesanía",13,46
873,"Mujeres Tejedoras lleva dos años transformando vidas en el Cauca. En municipios como Inzá, La Sierra y El Tambo, hemos capacitado a más de 200 mujeres en técnicas de tejido, ayudándolas a preservar su cultura y a ganar autonomía económica. Nuestros talleres gratuitos crean espacios seguros donde las mujeres comparten historias y sueños mientras tejen. Cada pieza que crean es un símbolo de su fuerza. Apóyanos compartiendo nuestro trabajo en Facebook. ¡Próxima parada: Sucre! #MujeresTejedoras #TejidosConAmor #Cauca #MujeresFuertes",14,46
874,"En Mujeres Tejedoras, cada hilo cuenta una historia. En nuestra reciente visita a Patía, 35 mujeres participaron en un taller donde tejieron accesorios inspirados en los paisajes del Cauca. Entre risas y conversaciones, crearon lazos de amistad y aprendieron a valorar su talento. Este proyecto les da herramientas para emprender y fortalecer sus comunidades. Las piezas ya están a la venta, y cada compra apoya su trabajo. Mira las fotos en Instagram y apóyanos compartiendo nuestro mensaje. ¡Nos vemos en El Bordo! #MujeresTejedoras #ArtesaníaFemenina #Empoderamiento #Cauca",12,46
875,¡Cultura indígena en Popayán! #RaícesInclusivas,6,47
876,Danzas tradicionales en Silvia. #CulturaViva,5,47
877,Taller cultural en Totoró. ¡Únete! #RaícesInclusivas,7,47
878,Historias de Cajibío. #DiversidadIndígena,5,47
879,¡Gratis! Evento en Morales. #RaícesInclusivas,6,47
880,Tradiciones en Patía. #CulturaInclusiva,4,47
881,Música indígena en Piendamó. #RaícesInclusivas,5,47
882,"En Raíces Inclusivas, celebramos la cultura indígena de Popayán con proyectos que unen comunidades. ¡Conoce nuestras danzas y relatos! #RaícesInclusivas #CulturaViva #Cauca",10,47
883,"En Silvia, Raíces Inclusivas organiza talleres culturales con comunidades indígenas. Preservamos tradiciones y promovemos inclusión. ¡Súmate! #RaícesInclusivas #Diversidad",9,47
884,"En Totoró, Raíces Inclusivas comparte las historias de las comunidades indígenas. Nuestros eventos fomentan el respeto y la unión. ¡Apóyanos! #RaícesInclusivas #CulturaIndígena",8,47
885,"Este fin de semana, evento cultural en Morales. Raíces Inclusivas te invita a disfrutar de música y tradiciones indígenas. ¡Ven! #RaícesInclusivas #CulturaInclusiva",9,47
886,"Raíces Inclusivas trabaja con comunidades indígenas del Cauca para preservar su cultura. En Popayán, organizamos talleres de danza, música y relatos que celebran su herencia. Estos proyectos promueven la inclusión y el respeto por la diversidad. ¡Únete a nuestra próxima actividad en Silvia! #RaícesInclusivas #CulturaViva #Cauca",14,47
887,"En Totoró, Raíces Inclusivas reunió a 30 personas en un taller de narración indígena. Las comunidades compartieron mitos y cantos, fortaleciendo su identidad. Estos eventos unen generaciones y visibilizan su cultura. Mira las fotos en Instagram y ven a Cajibío. #RaícesInclusivas #CulturaIndígena",13,47
888,"La cultura indígena es un tesoro. In Morales, Raíces Inclusivas organiza eventos donde las comunidades presentan sus danzas y artesanías. Estas actividades fomentan la inclusión y el orgullo cultural. Apóyanos en Facebook y únete a nuestra próxima jornada en Patía. #RaícesInclusivas #DiversidadCultural",15,47
889,"En Piendamó, Raíces Inclusivas colabora con comunidades indígenas para compartir su música y tradiciones. Nuestros proyectos crean espacios de diálogo y respeto entre culturas. Cada evento es una celebración de la diversidad. ¡Sigue nuestro trabajo en Instagram! #RaícesInclusivas #CulturaInclusiva",13,47
890,"El sábado pasado, Raíces Inclusivas llevó un festival cultural a Santana de Quilichao. 50 personas disfrutaron de danzas y relatos indígenas, conectando con la riqueza del Cauca. Estos eventos fortalecen la inclusión. Mira los detalles en Facebook y apóyanos en Guapi. #RaícesInclusivas #CulturaViva",14,47
891,"El pasado fin de semana, Raíces Inclusivas organizó un festival cultural en Santander de Quilichao, donde 60 miembros de comunidades indígenas compartieron danzas, cantos y relatos tradicionales. Desde niños hasta ancianos, todos participaron, mostrando la vitalidad de su cultura. También realizamos un taller de artesanías que unió a los asistentes en torno al respeto por la diversidad. En Raíces Inclusivas, creemos que la cultura indígena es un puente para la inclusión. Mira los videos en Instagram and apóyanos en nuestra próxima actividad en Balboa. ¡Únete a esta celebración! #RaícesInclusivas #CulturaIndígena #Cauca #Diversidad",18,47
892,"Raíces Inclusivas lleva dos años trabajando con comunidades indígenas en municipios como Inzá, La Sierra y El Tambo. Hemos organizado más de 20 eventos culturales, desde festivales hasta talleres, que han reunido a 500 personas para celebrar la herencia indígena del Cauca. Estos proyectos no solo preservan tradiciones, sino que promueven el diálogo intercultural y la inclusión. Cada actividad es una oportunidad para aprender y respetar. Apóyanos compartiendo nuestro trabajo en Facebook. ¡Próxima parada: Sucre! #RaícesInclusivas #CulturaViva #Cauca #CulturaInclusiva",17,47
893,"En Raíces Inclusivas, cada proyecto es un paso hacia la inclusión. En nuestra reciente visita a Patía, colaboramos con 40 miembros de una comunidad indígena para presentar un espectáculo de música y narración oral. Los relatos sobre la naturaleza y los ancestros cautivaron a todos. También organizamos un taller donde los jóvenes aprendieron a crear artesanías tradicionales. Estas iniciativas fortalecen la identidad cultural y crean lazos entre comunidades. Mira las fotos en Instagram y apóyanos compartiendo nuestro mensaje. ¡Nos vemos en El Bordo! #RaícesInclusivas #CulturaIndígena #DiversidadCultural #Cauca",19,47
894,¡Cuida el planeta en Popayán! #SemillasDeCambio,7,48
895,Taller ambiental en Silvia. ¡Únete! #EquidadVerde,6,48
896,Recicla en Totoró. ¡Actúa! #SemillasDeCambio,8,48
897,Educación verde en Cajibío. #Sostenibilidad,6,48
898,¡Gratis! Charla en Morales. #SemillasDeCambio,7,48
899,Protejamos Patía. #MedioAmbiente,5,48
900,Equidad y ecología en Piendamó. #SemillasDeCambio,6,48
901,"En Semillas de Cambio, educamos en sostenibilidad con equidad en Popayán. Nuestros talleres unen comunidades por un planeta mejor. ¡Súmate! #SemillasDeCambio #EquidadVerde #Cauca",11,48
902,"¡Cuida la tierra en Silvia! Semillas de Cambio ofrece talleres gratuitos de educación ambiental para todos. Juntos, creamos cambio. #SemillasDeCambio #Sostenibilidad",10,48
903,"En Totoró, Semillas de Cambio enseña a reciclar y proteger el medio ambiente con enfoque en equidad. ¡Inscríbete en nuestros talleres! #SemillasDeCambio #MedioAmbiente",12,48
904,"Este fin de semana, taller ambiental en Morales. Semillas de Cambio promueve equidad y cuidado del planeta. ¡Ven y aprende! #SemillasDeCambio #EducaciónVerde",10,48
905,"Semillas de Cambio lleva educación ambiental con enfoque en equidad a las comunidades del Cauca. En Popayán, nuestros talleres enseñan reciclaje, reforestación y sostenibilidad, asegurando que todos participen. Juntos, construimos un futuro verde. ¡Únete a nuestra próxima sesión en Silvia! #SemillasDeCambio #EquidadVerde #Cauca",15,48
906,"En Totoró, Semillas de Cambio capacitó a 40 personas en técnicas de reciclaje y cuidado del agua. Nuestros talleres promueven la equidad, dando voz a todos. Estas acciones fortalecen las comunidades y protegen el planeta. Mira el video in TikTok and ven a Cajibío. #SemillasDeCambio #Sostenibilidad",14,48
907,"El medio ambiente nos une. In Morales, Semillas de Cambio organiza talleres donde niños, jóvenes y adultos aprenden a cuidar la tierra con equidad. Desde plantar árboles hasta reducir desechos, cada paso cuenta. Apóyanos en Instagram and únete a Patía. #SemillasDeCambio #EducaciónVerde #Equidad",16,48
908,"En Piendamó, Semillas de Cambio reúne a comunidades para aprender sobre sostenibilidad. Nuestros talleres gratuitos enseñan prácticas ecológicas con un enfoque inclusivo, empoderando a todos. Cada participante es un agente de cambio. ¡Sigue nuestro trabajo in TikTok! #SemillasDeCambio #MedioAmbiente",14,48
909,"El sábado pasado, Semillas de Cambio llevó un taller de reforestación a Santana de Quilichao. 50 personas plantaron árboles y aprendieron sobre equidad ambiental. Estas iniciativas fomentan un Cauca más verde e inclusivo. Mira los detalles in Instagram and apóyanos en Guapi. #SemillasDeCambio #EquidadVerde",15,48
910,"El pasado fin de semana, Semillas de Cambio organizó un taller en Santander de Quilichao donde 60 personas, desde niños hasta mayores, aprendieron sobre reciclaje y reforestación. Con un enfoque en equidad, aseguramos que todos, incluidas mujeres y jóvenes de comunidades marginadas, tuvieran voz. Plantamos 100 árboles y creamos un plan comunitario para reducir desechos. Ver la unión de la comunidad fue inspirador. En Semillas de Cambio, creemos que la educación ambiental transforma vidas. Mira el video in TikTok and únete a nuestra próxima actividad en Balboa. #SemillasDeCambio #EquidadVerde #Cauca #Sostenibilidad",19,48
911,"Semillas de Cambio lleva dos años promoviendo educación ambiental en el Cauca. En municipios como Inzá, La Sierra y El Tambo, hemos capacitado a más de 400 personas en prácticas sostenibles, desde compostaje hasta conservación del agua, siempre con un enfoque en equidad. Nuestros talleres gratuitos crean espacios donde todos pueden aprender y liderar el cambio. Este trabajo protege el planeta y fortalece la inclusión social. Apóyanos compartiendo nuestro contenido in Instagram. ¡Próxima parada: Sucre! #SemillasDeCambio #EducaciónVerde #Cauca #Equidad",18,48
912,"En Semillas de Cambio, cada acción cuenta. En nuestra reciente visita a Patía, 50 participantes, incluyendo líderes indígenas y mujeres rurales, aprendieron sobre el impacto del cambio climático y cómo combatirlo con prácticas sostenibles. Realizamos un taller de reciclaje y creamos un mural ecológico con materiales reutilizados. Estas iniciativas no solo educan, sino que empoderan a las comunidades para ser más equitativas y resilientes. Mira los testimonios in TikTok and apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #SemillasDeCambio #Sostenibilidad #EquidadVerde #Cauca",20,48
913,¡Juegos para niños en Popayán! #AbrazosDeColores,4,49
914,Taller de arte en Silvia. ¡Sonríe! #NiñosFelices,3,49
915,Día de juegos en Totoró. #AbrazosDeColores,4,49
916,Pintemos en Cajibío. ¡Únete! #InfanciaViva,3,49
917,¡Gratis! Fiesta en Morales. #AbrazosDeColores,4,49
918,Risas en Patía. #NiñosVulnerables,3,49
919,Juegos creativos en Piendamó. #AbrazosDeColores,4,49
920,"En Abrazos de Colores, llevamos juegos y arte a niños vulnerables de Popayán. Nuestras actividades les dan alegría y esperanza. ¡Súmate! #AbrazosDeColores #NiñosFelices #Cauca",6,49
921,¡Sonrisas en Silvia! Abrazos de Colores organiza talleres de pintura para niños en situación de vulnerabilidad. Apoya su felicidad. #AbrazosDeColores #InfanciaViva,5,49
922,"En Totoró, Abrazos de Colores llena de risas los corazones de los niños. Nuestros juegos fomentan la inclusión. ¡Únete al cambio! #AbrazosDeColores #NiñosVulnerables",6,49
923,"Este fin de semana, día de juegos en Morales. Abrazos de Colores lleva diversión a niños que más lo necesitan. ¡Ven! #AbrazosDeColores #AlegríaInfantil",5,49
924,"Abrazos de Colores lleva alegría a niños vulnerables del Cauca. En Popayán, organizamos talleres de arte, juegos y música que hacen brillar sus sonrisas. Cada actividad fomenta la inclusión y el amor. ¡Únete a nuestra próxima jornada en Silvia and apoya su felicidad! #AbrazosDeColores #NiñosFelices #Cauca",9,49
925,"En Totoró, Abrazos de Colores reunió a 40 niños para un día de juegos y pintura. Estas actividades les dan un espacio seguro para soñar y reír. Nuestro equipo de voluntarios trabaja para que cada niño se sienta especial. Mira los videos in TikTok and ven a Cajibío. #AbrazosDeColores #InfanciaViva",8,49
926,"La risa de un niño cambia todo. In Morales, Abrazos de Colores organiza talleres recreativos para niños en situación de vulnerabilidad. Desde pintar hasta jugar, cada momento les da esperanza. Apóyanos in Instagram and únete a nuestra próxima actividad en Patía. #AbrazosDeColores #NiñosVulnerables",9,49
927,"En Piendamó, Abrazos de Colores lleva diversión a niños que enfrentan dificultades. Nuestras actividades, como cuentacuentos y juegos, promueven su autoestima y creatividad. Cada sonrisa es nuestra recompensa. Síguenos in TikTok and participa en Puracé. #AbrazosDeColores #AlegríaInfantil #Cauca",8,49
928,"El sábado pasado, Abrazos de Colores organizó una fiesta en Santana de Quilichao para 50 niños vulnerables. Bailaron, pintaron y rieron sin parar. Estas actividades les dan un respiro y fortalecen su espíritu. Mira las fotos in Instagram and apóyanos en Guapi. #AbrazosDeColores #NiñosFelices #Comunidad",9,49
