id_publicacion,contenido,n_likes,id_emprendimiento
1347,"El pasado mes de abril, Cultura Puracé llevó a cabo su ""Encuentro de Saberes Ancestrales"", un evento que reunió a más de 50 participantes en el corazón de Puracé, Cauca. Durante este encuentro de tres días, la comunidad tuvo la oportunidad de sumergirse en talleres intensivos de cestería con iraca, tejido en telar vertical y técnicas de tintura natural. Maestros artesanos de la región compartieron sus conocimientos ancestrales, transmitiendo no solo habilidades manuales, sino también la cosmovisión y el significado cultural detrás de cada pieza. Una de las participantes, María, de 70 años, comentó con emoción cómo estos talleres la reconectan con las prácticas de su abuela, sintiendo que su legado perdura. El evento culminó con una exposición de las obras creadas, mostrando la belleza y la riqueza del arte indígena de Puracé. Este encuentro no solo fortaleció los lazos comunitarios, sino que también generó un renovado interés en la preservación de estas valiosas tradiciones. Agradecemos a todos los maestros, voluntarios y asistentes que hicieron posible esta celebración inolvidable de nuestra herencia. ¡Juntos, estamos tejiendo un futuro más vibrante para Puracé! #CulturaPuracé #EncuentroDeSaberes #TradicionesIndígenas #PuracéAncestral #ArtesaníaConAlma #PatrimonioCultural #ComunidadUnida #ManosQueCrean",8,71
1348,"En Cultura Puracé, creemos que cada fibra, cada hilo, cuenta una historia de nuestro pueblo. Recientemente, iniciamos el proyecto ""Voces de la Tierra"", una iniciativa para recopilar y compartir los testimonios de personas indígenas mayores de Puracé. A través de entrevistas y registros audiovisuales, estamos construyendo un archivo vivo que servirá como un recurso invaluable para las generaciones futuras, mostrando la destreza, la paciencia y la sabiduría que se esconden detrás de cada pieza. Hemos documentado ya a 15 maestros artesanos, cada uno con su propio estilo y conocimientos únicos, desde la creación de piezas de barro hasta la elaboración de máscaras ceremoniales. Estas historias no solo visibilizan las vidas de nuestros guardianes culturales, sino que también actúan como una herramienta educativa poderosa, inspirando a los jóvenes a continuar con estas prácticas. Nuestro objetivo es hacer que estas narrativas sean accesibles a través de una plataforma digital, para que la riqueza de estas experiencias pueda ser compartida ampliamente. Este proyecto es un testamento al poder de la transmisión oral y manual para generar cambio social y mantener viva nuestra identidad. ¡Sé parte de este legado de sabiduría! #CulturaPuracé #VocesDeLaTierra #TradicionesAncestrales #MemoriaCultural #PuracéIndígena #ConocimientoVivo #ArtesanosDePuracé #HerenciaParaElFuturo",9,71
1349,"El impacto de Cultura Puracé en la comunidad va más allá de los talleres; estamos construyendo un puente entre el pasado y el futuro, asegurando que las tradiciones indígenas de Puracé sigan floreciendo. Uno de nuestros programas más exitosos es ""Semilleros de Patrimonio"", donde ofrecemos clases gratuitas de tejido, cerámica y tallado a niños y adolescentes de la región. Estos semilleros no solo desarrollan habilidades artísticas, sino que también inculcan un profundo sentido de orgullo y pertenencia cultural. Durante el último semestre, hemos visto a más de 40 jóvenes participar activamente, muchos de los cuales han encontrado en Cultura Puracé un espacio para explorar su identidad y conectar con sus raíces. Las exposiciones de sus creaciones no solo han sido un reflejo del talento emergente en Puracé, sino que también han generado un diálogo intergeneracional importante sobre la importancia de preservar nuestro legado. Creemos firmemente que invertir en la juventud es invertir en la continuidad de nuestra cultura, y estamos orgullosos de ver cómo estos semilleros están dando frutos. ¡Tu apoyo es fundamental para seguir expandiendo estos programas y tocar más vidas en Puracé! #CulturaPuracéEducación #PuracéConFuturo #JóvenesIndígenas #ArteQueConecta #HerenciaCultural #SemillerosDeTradición #PatrimonioVivo #ImpactoComunitario",7,71
1350,¡Voleibol y paz en Timbío! 🏐 #JuegoPorLaPaz #InclusiónComunitaria,8,72
1351,Timbío se une por la paz. ¡Torneos de voleibol que transforman! ✨ #DeporteParaTodos,6,72
1352,Juego por la Paz: Conectando corazones en Timbío. ❤️ #VoleibolConPropósito,9,72
1353,Fomenta la inclusión en Timbío con nosotros. ¡Síguenos! 💖 #PazEnMovimiento #TimbíoUnido,5,72
1354,Descubre la alegría del juego en Timbío. ¡Te esperamos! 🎉 #DeporteYValores,7,72
1355,Timbío vibra con la paz. ¡Mucho más que un partido! 🤝 #ComunidadActiva,4,72
1356,¡Únete a Juego por la Paz y construye un Timbío mejor! 🏐 #JuegoLimpio #Respeto,10,72
1357,"En Juego por la Paz, organizamos torneos de voleibol comunitarios en Timbío para fomentar la inclusión y el respeto. Creemos en el poder del deporte para unir a las personas, sin importar sus diferencias. ¡Súmate a nuestros próximos eventos! #JuegoPorLaPaz #TimbíoInclusivo #VoleibolComunitario #PazYDeporte #UniónPorLaPaz",9,72
1358,"Timbío está listo para jugar por la paz. Con Juego por la Paz, cada torneo es una oportunidad para fortalecer los lazos comunitarios y promover valores como la tolerancia y la sana convivencia. ¡No te pierdas nuestra próxima jornada deportiva! #TimbíoSeMueve #TorneosDeVoleibol #InclusiónSocial #DeporteConPropósito #JuegoLimpio",7,72
1359,"¿Listo para sudar la camiseta por una buena causa? Juego por la Paz trae a Timbío encuentros de voleibol que nutren el espíritu y construyen comunidad. Desde principiantes hasta expertos, hay espacio para todos. ¡Síguenos para no perderte nada! #JuegoPorLaPaz #VoleibolTimbío #DeporteParaLaPaz #InclusiónActiva #FuerzaComunitaria",5,72
1360,"Juego por la Paz es más que un nombre, es una filosofía. Una filosofía de igualdad, respeto y convivencia a través del deporte en Timbío. Nuestros torneos están diseñados para inspirar, conectar y crear un ambiente de armonía. ¡Descubre la magia del voleibol por la paz con nosotros! #JuegoPorLaPaz #TimbíoUnido #VoleibolInclusivo #PazEnTimbío #DeporteSinBarreras",6,72
1361,"En Juego por la Paz, nos dedicamos a construir un Timbío más inclusivo y pacífico a través de torneos de voleibol comunitarios. Creemos firmemente que el deporte es una poderosa herramienta para el cambio social, permitiéndonos derribar barreras y fomentar la empatía. Nuestras jornadas de voleibol son espacios seguros donde personas de todas las edades y orígenes pueden unirse, competir amistosamente y celebrar la diversidad. No se trata solo de ganar, sino de aprender a jugar en equipo y respetar al otro. ¡Únete a nosotros para construir un Timbío donde la inclusión sea el principal premio! #JuegoPorLaPaz #TimbíoInclusivo #VoleibolParaLaPaz #DeporteYConvivencia #ConstruyendoComunidad #PazSocial",9,72
1362,"La misión de Juego por la Paz es clara: ser un catalizador de inclusión y armonía en Timbío a través del deporte. Sabemos que, a menudo, las diferencias pueden generar división, por lo que nos esforzamos en crear un campo de juego donde todos son bienvenidos y valorados. Organizamos torneos regulares de voleibol, donde la participación es más importante que la victoria. Cada saque, cada recepción, cada remate está impregnado de un espíritu de compañerismo. Nuestra visión es un Timbío donde el deporte sea un reflejo de una sociedad justa y equitativa. ¡Te invitamos a ser parte de esta iniciativa que fomenta la paz desde la cancha! #JuegoPorLaPaz #TimbíoUnido #DeporteConValores #InclusiónSinLímites #VoleibolPorLaPaz #ComunidadActiva",7,72
1363,"¿Alguna vez te has preguntado cómo el deporte puede transformar una comunidad? En Juego por la Paz, lo vemos suceder en cada partido de voleibol en Timbío. Organizamos torneos donde personas de diferentes barrios, edades y trasfondos se encuentran para compartir su pasión por el deporte. No solo se trata de la técnica de juego, sino de aprender a resolver conflictos en la cancha, a apoyarse mutuamente y a celebrar las diferencias. Nuestro objetivo es desafiar la exclusión y promover una cultura de respeto. ¡Súmate a nuestros esfuerzos y ayuda a que Timbío sea un ejemplo de convivencia a través del deporte! #JuegoPorLaPaz #TimbíoConvivencia #DeporteParaTodos #VoleibolEnTimbío #InclusiónDeportiva #PazATravésDelJuego",8,72
1364,"Juego por la Paz nace de la convicción de que el deporte tiene el poder de sanar y unir. En Timbío, nuestros torneos de voleibol son una excusa para que la comunidad se encuentre, dialogue y construya lazos de confianza. Creemos que la actividad física compartida rompe barreras y genera empatía. Por eso, nos dedicamos a crear eventos inclusivos donde todos se sientan parte de algo más grande. Cada risa, cada desafío superado en equipo, nos impulsa a seguir adelante. Te invitamos a explorar nuestra agenda de torneos y a sumergirte en una experiencia que enriquecerá tu espíritu deportivo y tu sentido de comunidad. ¡La paz se construye jugando! #JuegoPorLaPaz #TimbíoEnPaz #VoleibolInclusivo #DeporteParaLaComunidad #FomentandoLaPaz #UniónDeportiva",6,72
1365,"En Juego por la Paz, nuestra pasión es visibilizar el impacto transformador del deporte en Timbío. Entendemos que el voleibol no es solo un juego, sino una plataforma para promover la inclusión y el respeto. Por eso, cada torneo que organizamos busca reflejar la diversidad de nuestra comunidad y crear un ambiente donde todos se sientan valorados. Desde jornadas recreativas hasta encuentros competitivos, cada iniciativa busca generar un impacto positivo y duradero en la convivencia. Nuestro compromiso es crear un legado de armonía y fair play. ¡Descubre cómo estamos marcando la diferencia en Timbío a través del poder del juego! #JuegoPorLaPaz #TimbíoDeportivo #VoleibolPorTimbío #InclusiónSocial #DeporteQueTransforma #PazEnElCuerpoYLaMente",10,72
1366,"El pasado sábado, Juego por la Paz organizó su ""Festival de Voleibol por la Inclusión"" en el polideportivo central de Timbío, un evento que reunió a más de 150 participantes de todas las edades y trasfondos. Durante toda la jornada, el ambiente estuvo cargado de energía, compañerismo y respeto mutuo. Se conformaron equipos mixtos que incluyeron desde niños hasta adultos mayores, y personas con diferentes habilidades, demostrando que el deporte es para todos. Uno de los momentos más emotivos fue el testimonio de Ana, una participante con discapacidad visual, quien expresó cómo este tipo de espacios le permiten sentirse plenamente integrada y valorada en la comunidad. Se realizaron partidos amistosos, desafíos de habilidades y una charla sobre la importancia del juego limpio y la resolución pacífica de conflictos. El festival culminó con una ceremonia de premiación donde no solo se reconoció a los equipos ganadores, sino también a aquellos que demostraron los mejores valores de inclusión y fair play. Este evento no solo promovió la actividad física, sino que también fortaleció los lazos comunitarios y envió un mensaje claro: en Timbío, jugamos todos por la paz. Agradecemos a los voluntarios, patrocinadores y a cada participante por hacer de esta jornada un éxito inolvidable. ¡Sigamos construyendo paz a través del deporte! #JuegoPorLaPaz #TimbíoInclusivo #VoleibolPorLaPaz #FestivalDeportivo #ComunidadActiva #DeporteSinBarreras #PazEnTimbío #InclusiónTotal",9,72
1367,"En Juego por la Paz, cada pase y cada remate construyen un futuro más prometedor para Timbío. Durante los últimos seis meses, hemos implementado el programa ""Red de Voleibol Comunitario"", expandiendo nuestros torneos a cinco barrios diferentes de Timbío. Nuestro objetivo es llegar a más jóvenes y adultos, brindándoles un espacio seguro y saludable para el ocio y el aprendizaje de valores. Hasta la fecha, más de 300 personas se han beneficiado directamente de estos torneos, no solo mejorando sus habilidades deportivas, sino también desarrollando capacidades de liderazgo, trabajo en equipo y resolución de conflictos. Hemos observado una disminución en los pequeños incidentes de convivencia en las zonas donde nuestros torneos son más activos, lo que nos llena de orgullo y nos motiva a seguir adelante. Los líderes comunitarios de cada barrio se han sumado activamente a la organización, demostrando el poder de la autogestión y el compromiso local. Queremos seguir creciendo y, para ello, necesitamos el apoyo de todos. ¡Únete a la Red de Voleibol Comunitario y ayúdanos a seguir transformando Timbío a través del deporte! #JuegoPorLaPaz #TimbíoEnRed #VoleibolComunitario #ConstruyendoTejidoSocial #PazYDeporte #ImpactoLocal #ComunidadUnida #DeporteEsDesarrollo",7,72
1368,"El impacto de Juego por la Paz en Timbío se evidencia en cada sonrisa, en cada apretón de manos después de un partido, y en la creciente participación de la comunidad. Nuestro proyecto ""Capacitación de Líderes Deportivos para la Paz"" ha sido fundamental para este éxito. Hemos formado a 20 jóvenes de Timbío como entrenadores y facilitadores de voleibol, quienes no solo enseñan las técnicas del juego, sino que también actúan como embajadores de la paz y la inclusión en sus propios barrios. Estos líderes ahora organizan sus propias jornadas de juego, llevando la metodología de Juego por la Paz a cada rincón de Timbío. Un ejemplo inspirador es el de Juan, un joven de 17 años que antes de participar en nuestro programa tenía dificultades para relacionarse, y ahora es un líder carismático que inspira a los más pequeños. Creemos firmemente que empoderar a la juventud es la clave para construir un futuro pacífico. Tu apoyo es crucial para seguir formando a más líderes y expandiendo el mensaje de que, a través del juego, se construye una comunidad más fuerte y unida. ¡Súmate a la transformación de Timbío con Juego por la Paz! #JuegoPorLaPaz #LíderesParaLaPaz #TimbíoJoven #VoleibolComoHerramienta #FormandoValores #JuventudActiva #PazDesdeElDeporte #TransformaciónSocial",8,72
1369,"¡Guapi, mujeres al poder! Únete a #MujeresEnRed. 🚀 #EmprendedorasGuapi",8,73
1370,Apoyo y fuerza para tu negocio en Guapi. ¡Conoce #MujeresEnRed! 💪 #GuapiEmprende,6,73
1371,Mujeres en Red: Juntas somos más fuertes. ❤️ #RedDeApoyo #EmprendimientoFemenino,9,73
1372,Tu sueño emprendedor crece con nosotras en Guapi. ¡Síguenos! 💖 #MujeresQueInspiran,5,73
1373,Conexión y éxito para emprendedoras en Guapi. ¡Te esperamos! 🎉 #MujeresEnRed,7,73
1374,Guapi vibra con el poder femenino. ¡Mucho más que una red! 🤝 #MujeresLuchadoras,4,73
1375,¡Únete a Mujeres en Red y haz crecer tu negocio en Guapi! 💡 #GuapiConImpacto #ÉxitoFemenino,10,73
1376,"En Mujeres en Red, construimos una red de apoyo sólida para mujeres emprendedoras en Guapi. Ofrecemos herramientas, capacitación y un espacio donde tus ideas florecen. ¡Juntas impulsamos la economía local y nuestros sueños! #MujeresEnRedGuapi #EmprendimientoFemenino #ApoyoMutuo #GuapiEmprende #FuerzaEmprendedora",9,73
1377,"Guapi se transforma con la fuerza de sus mujeres. Con Mujeres en Red, cada encuentro es una oportunidad para aprender, conectar y potenciar tu negocio. ¡No te pierdas nuestros próximos talleres y eventos de networking! #GuapiConFuturo #MujeresEmprendedoras #RedDeContactos #CrecimientoProfesional #InspiraciónFemenina",7,73
1378,"¿Lista para llevar tu emprendimiento al siguiente nivel en Guapi? Mujeres en Red trae las herramientas y la comunidad que necesitas. Desde asesorías personalizadas hasta ferias de exposición, hay algo para cada etapa de tu negocio. ¡Síguenos y descubre tu potencial! #MujeresEnRed #GuapiEmprendedora #DesarrolloEmpresarial #ComunidadDeApoyo #ÉxitoFemenino",5,73
1379,"Mujeres en Red es más que un nombre, es un compromiso. Un compromiso con el crecimiento, la sororidad y el desarrollo de las mujeres emprendedoras en Guapi. Nuestros espacios están diseñados para inspirar, educar y crear conexiones significativas. ¡Descubre la magia de emprender en comunidad con nosotras! #MujeresEnRedGuapi #EmprendimientoConPropósito #GuapiConectada #MujeresPoderosas #CrecimientoSostenible",6,73
1380,"En Mujeres en Red, nos dedicamos a tejer una red de apoyo inquebrantable para mujeres emprendedoras en Guapi. Creemos firmemente que el camino del emprendimiento es más llevadero y exitoso cuando se recorre en compañía. Ofrecemos talleres de marketing digital, finanzas básicas, asesorías personalizadas y espacios de mentoría donde puedes aprender de otras experiencias y compartir las tuyas. Nuestro objetivo es fortalecer la economía local desde el liderazgo femenino y brindar las herramientas necesarias para que cada proyecto florezca. ¡Únete a nosotros para construir un Guapi donde cada mujer emprendedora encuentre el respaldo que necesita para triunfar! #MujeresEnRedGuapi #EmprendimientoFemenino #GuapiLíder #ApoyoAlEmprendedor #MujeresQueHacenHistoria #RedDeContactosGuapi",9,73
1381,"La misión de Mujeres en Red es clara: ser el motor de empoderamiento para las emprendedoras de Guapi. Sabemos que iniciar y sostener un negocio puede ser un desafío, por eso nos esforzamos en crear un ambiente donde la colaboración y el aprendizaje mutuo sean la norma. Organizamos ferias de exposición para visibilizar tus productos, conversatorios con expertas y espacios de co-creación de ideas. Cada historia de superación nos impulsa a seguir adelante. Nuestra visión es un Guapi donde el talento femenino sea el pilar del desarrollo económico y social. ¡Te invitamos a ser parte de esta comunidad vibrante que celebra el poder de las mujeres en los negocios! #MujeresEnRed #GuapiEmprendeFuerte #EmpoderamientoFemenino #ComunidadDeEmprendedoras #GuapiConFuturo #NegociosConImpacto",7,73
1382,"¿Alguna vez te has sentido sola en tu camino emprendedor? En Mujeres en Red, eso cambia. Creamos espacios en Guapi donde puedes conectar con otras mujeres que comparten tus sueños y desafíos. Organizamos encuentros mensuales, grupos de WhatsApp para soporte instantáneo y sesiones de ""brainstorming"" colectivo para resolver problemas. No se trata solo de vender, sino de crecer juntas, de aprender de los errores y celebrar cada victoria. Nuestro objetivo es construir una sororidad real que se traduzca en éxito tangible para cada emprendimiento. ¡Súmate a nuestros esfuerzos y descubre el poder de una red que te impulsa a alcanzar tus metas en Guapi! #MujeresEnRedGuapi #SororidadEmprendedora #ConexiónFemenina #GuapiUnida #ApoyoMutuo #EmprendimientoEnRed",8,73
1383,"Mujeres en Red nace de la necesidad de visibilizar y fortalecer el papel de las mujeres en el desarrollo económico de Guapi. Creemos en el potencial ilimitado de cada emprendedora y en la importancia de brindarles las herramientas y la confianza para materializar sus ideas. Por eso, nos dedicamos a organizar capacitaciones en temas clave como la gestión de redes sociales, la creación de marca y la formalización empresarial. Cada conocimiento adquirido, cada habilidad desarrollada, nos acerca a un Guapi más próspero y equitativo. Te invitamos a explorar nuestros programas y a sumergirte en una experiencia que transformará tu negocio y tu vida. ¡El futuro de Guapi se construye con el ingenio de sus mujeres! #MujeresEnRed #GuapiCreativa #EmprendedorasGuapi #DesarrolloEconómicoFemenino #EmpoderamientoLocal #InnovaciónConPropósito",6,73
1384,"En Mujeres en Red, nuestra pasión es ver florecer los emprendimientos femeninos en Guapi. Entendemos que el talento y la creatividad abundan, pero a veces falta el empuje y el conocimiento técnico. Por eso, cada actividad que organizamos busca cerrar esa brecha, desde talleres prácticos sobre fotografía de producto hasta sesiones de coaching empresarial personalizadas. Nuestro compromiso es crear un ecosistema donde las mujeres de Guapi se sientan inspiradas, capacitadas y respaldadas para convertir sus sueños en realidades prósperas. ¡Descubre cómo estamos cultivando el éxito femenino en Guapi a través de la fuerza de nuestra red! #MujeresEnRedGuapi #GuapiProductiva #EmprendimientoConImpacto #MujeresQueCrean #CrecimientoEmpresarial #GuapiConFuturo",10,73
1385,"El pasado mes de mayo, Mujeres en Red llevó a cabo su ""Primera Feria de Emprendedoras Guapireñas"", un evento que reunió a más de 40 mujeres con sus negocios en el parque principal de Guapi. Durante dos días, el público local y visitantes tuvieron la oportunidad de conocer y adquirir productos y servicios únicos, desde artesanías tradicionales hasta propuestas innovadoras de gastronomía y moda. La feria no solo generó ventas significativas para nuestras emprendedoras, sino que también se convirtió en un vibrante espacio de intercambio de ideas y experiencias. Contamos con la presencia de una reconocida empresaria local, quien compartió su inspiradora trayectoria y ofreció valiosos consejos a las participantes. Además, se realizó un conversatorio sobre el acceso a microcréditos para mujeres, con la participación de entidades financieras aliadas. Este evento no solo visibilizó el inmenso talento femenino en Guapi, sino que también fortaleció la confianza de nuestras emprendedoras y demostró el poder de la unión. Agradecemos a todos los expositores, visitantes, voluntarios y al gobierno local por hacer de esta feria un rotundo éxito. ¡Seguiremos trabajando para que Guapi sea un referente de emprendimiento femenino! #MujeresEnRedGuapi #FeriaDeEmprendedoras #GuapiEmprendeFuerte #EmprendimientoFemenino #ImpactoLocal #MujeresPoderosas #ComercioJusto #HechoEnGuapi",9,73
1386,"En Mujeres en Red, cada historia de emprendimiento es un testimonio de resiliencia y creatividad en Guapi. Recientemente, lanzamos nuestro programa ""Mentorías con Propósito"", una iniciativa que conecta a emprendedoras con experiencia con aquellas que están iniciando o buscando consolidar sus negocios. A través de sesiones individuales y grupales, las mentoras comparten sus conocimientos en áreas como la gestión de inventarios, la estrategia de precios, el uso de redes sociales para el marketing y la atención al cliente. Hemos logrado emparejar a 25 duplas de mentoras y aprendices, y los resultados son inspiradores. Por ejemplo, el emprendimiento de María, quien produce dulces típicos, duplicó sus ventas en el último mes gracias a los consejos de su mentora en empaques y distribución. Estas mentorías no solo brindan herramientas prácticas, sino que también ofrecen un valioso apoyo emocional y una fuente de motivación constante. Creemos firmemente que el conocimiento compartido es la base del crecimiento colectivo. ¡Tu apoyo es fundamental para seguir expandiendo este programa y que más mujeres en Guapi alcancen el éxito que merecen! #MujeresEnRed #MentoríasParaEmprender #GuapiConConocimiento #EmprendedorasConectadas #DesarrolloProfesional #MujeresLíderes #CrecimientoColaborativo #GuapiCrecce",8,73
1387,"El impacto de Mujeres en Red en Guapi se ve reflejado en el creciente número de negocios femeninos exitosos y en el fortalecimiento del tejido social. Nuestro programa ""Digitaliza tu Emprendimiento"", lanzado hace seis meses, ha sido crucial para este avance. Entendiendo la importancia de la presencia online en el mercado actual, hemos ofrecido talleres gratuitos sobre cómo crear una tienda en línea básica, manejar redes sociales para el negocio, tomar fotos de productos atractivas y utilizar herramientas de pago digital. Más de 60 emprendedoras han participado en estas capacitaciones, y los testimonios son abrumadores. Por ejemplo, Laura, quien vende artesanías tejidas, pasó de vender solo en ferias locales a recibir pedidos de otras ciudades gracias a su nueva presencia en Instagram y Facebook. Este programa no solo les ha brindado habilidades técnicas, sino que también ha ampliado sus horizontes de mercado y su confianza. Creemos que la digitalización es una herramienta poderosa para la inclusión económica de las mujeres en Guapi. ¡Súmate a la transformación y ayúdanos a seguir capacitando a más mujeres para que sus sueños digitales se hagan realidad! #MujeresEnRedDigital #EmprendimientoOnline #GuapiDigital #MarketingParaEmprendedoras #MujeresTecnológicas #CrecimientoDigital #GuapiConectada #InnovaciónFemenina",7,73
1388,¡El Bordo con sabor! 🍲 #AfroRaíces #CocinaAfro #TradiciónGastronómica,7,74
1389,Preserva el sabor de nuestra tierra en El Bordo. ¡Únete a #AfroRaíces! ✨ #GastronomíaAncestral,9,74
1390,Afro Raíces: Donde el sabor de nuestra cultura perdura. ❤️ #CocinaConHerencia #ElBordoCultural,5,74
1391,Tu paladar se conecta con la historia en El Bordo. ¡Síguenos! 💖 #AfroSabor #TradiciónViva,10,74
1392,Descubre la magia de la cocina afrocolombiana en El Bordo. ¡Te esperamos! 🎉 #ManosQueCocinan,8,74
1393,El Bordo vibra con los aromas de nuestra gente. ¡Mucho más que recetas! 🤝 #CocinaConAlma,6,74
1394,¡Únete a Afro Raíces y rescata los sabores de nuestra identidad! 🥘 #ElBordoGastronómico #SaborAncestral,4,74
1395,"En Afro Raíces, te invitamos a explorar y preservar la riqueza de la cocina afrocolombiana a través de nuestros talleres en El Bordo. Conecta con los sabores ancestrales y aprende técnicas que han pasado de generación en generación. ¡Cada plato es una historia! #AfroRaíces #CocinaAfrocolombiana #ElBordoGastronómico #TradiciónCulinaria #SaboresConHistoria",9,74
1396,"¿Listo para despertar tus sentidos y aprender de nuestra cultura? Afro Raíces trae a El Bordo talleres de cocina que nutren el cuerpo y el alma. Desde la preparación de un buen sancocho hasta la historia de cada ingrediente, hay mucho por descubrir. ¡Síguenos para no perderte nada! #AfroRaíces #GastronomíaAfro #ElBordoDelSabor #TalleresDeCocina #CulturaYComida",5,74
1397,"Nuestro propósito en Afro Raíces es simple: mantener viva la llama de la gastronomía afrocolombiana en El Bordo. Creemos que la cocina es un pilar fundamental de nuestra identidad. Cada receta rescatada, cada sabor compartido, nos acerca a nuestras raíces. ¡Sé parte de este movimiento culinario! #ElBordoConSabor #AfroRaíces #CocinaDeHerencia #TradicionesVivas #SaboresDeNuestraTierra",8,74
1398,"Afro Raíces es más que un nombre, es una invitación a la mesa de nuestra historia. Una invitación a preservar la riqueza de nuestra gastronomía en El Bordo. Nuestros talleres están diseñados para inspirar, educar y deleitar tu paladar. ¡Descubre la magia de la cocina afrocolombiana con nosotros! #AfroRaícesElBordo #CocinaAncestral #ElBordoCultural #HerenciaCulinaria #SaborYTradición",6,74
1399,"En Afro Raíces, nos dedicamos a tejer un tapiz de sabores y saberes en El Bordo a través de talleres de cocina afrocolombiana. Creemos firmemente que la gastronomía es una poderosa herramienta para preservar nuestra identidad y honrar el legado de nuestros ancestros. Nuestros talleres prácticos, impartidos por cocineras tradicionales, te sumergen en el mundo de ingredientes autóctonos como la piangua, el chontaduro y el borojó, y te enseñan a preparar platos emblemáticos como el arroz atollado y el encocado de pescado. ¡Únete a nosotros para construir un futuro donde la cocina afrocolombiana de El Bordo siga siendo una fuente de orgullo y delicia para todos! #AfroRaíces #CocinaAfrocolombiana #ElBordoGastronómico #TradicionesVivas #SaboresAncestrales #HerenciaCulinaria",9,74
1400,"La misión de Afro Raíces es clara: ser el guardián de la gastronomía afrocolombiana en El Bordo. Sabemos que muchas recetas tradicionales están en riesgo de perderse, por lo que nos esforzamos en crear un espacio vibrante donde estos conocimientos sean transmitidos y valorados. Organizamos talleres temáticos sobre la cocina del Pacífico, la cocina del Caribe y las fusiones afro-indígenas, siempre con un enfoque en la sostenibilidad y el comercio justo con productores locales. Cada aroma, cada textura, cada sabor, nos conecta con nuestra historia. Nuestra visión es un El Bordo donde la cocina afrocolombiana sea reconocida como patrimonio cultural inmaterial. ¡Te invitamos a ser parte de esta revolución culinaria que nutre el cuerpo y el alma! #AfroRaícesElBordo #CocinaDeIdentidad #PatrimonioGastronómico #ElBordoConSabor #TradiciónYFuturo #SaboresDeNuestraTierra",7,74
1401,"¿Alguna vez te has preguntado el significado detrás de cada plato afrocolombiano? En Afro Raíces, te lo contamos en cada taller de cocina en El Bordo. No solo aprendes a cocinar, sino que también te sumerges en la historia y el contexto cultural de cada receta. Organizamos demostraciones en vivo, charlas sobre la importancia de los ingredientes locales y sesiones de degustación que son una verdadera fiesta para los sentidos. Nuestro objetivo es desafiar la homogeneización culinaria y promover una apreciación más profunda de la diversidad gastronómica de nuestra región. ¡Súmate a nuestros esfuerzos y ayuda a mantener viva la llama de la cocina afrocolombiana en El Bordo! #AfroRaíces #CocinaConHistoria #ElBordoCultural #SaboresQueCuentan #HerenciaCulinaria #TradiciónOralYGastronómica",8,74
1402,"Afro Raíces nace de la profunda convicción de que la cocina es un acto de resistencia y celebración en El Bordo. Creemos en el poder transformador de la gastronomía para unir a las personas y preservar nuestra cultura afrocolombiana. Por eso, nos dedicamos a organizar talleres inclusivos que abordan desde la pesca artesanal y la recolección de productos de la selva hasta la preparación de bebidas ancestrales. Cada ingrediente cultivado, cada receta transmitida, nos impulsa a seguir adelante. Te invitamos a explorar nuestra agenda de talleres y a sumergirte en una experiencia que enriquecerá tu paladar y tu conocimiento cultural. ¡El sabor de El Bordo es un tesoro por descubrir! #AfroRaícesElBordo #CocinaDeResistencia #ElBordoGastronómico #TradicionesEnElPlato #SaborAutóctono #PreservandoLaCultura",6,74
1403,"En Afro Raíces, nuestra pasión es visibilizar y empoderar a la comunidad a través de la cocina afrocolombiana en El Bordo. Entendemos que el conocimiento culinario es una forma de expresión cultural, y por eso, cada taller que organizamos busca reflejar la riqueza y complejidad de nuestros sabores. Desde clases de cocina con fuego de leña hasta la elaboración de dulces tradicionales, cada iniciativa busca generar un impacto positivo y duradero en la valoración de nuestra gastronomía. Nuestro compromiso es crear un legado de autenticidad y sabor. ¡Descubre cómo estamos cultivando el futuro de El Bordo con los ingredientes de nuestra tradición! #AfroRaíces #ElBordoConSabor #CocinaAncestral #GastronomíaAfrocolombiana #RaícesFuertes #LegadoCulinario",10,74
1404,"El pasado mes de marzo, Afro Raíces llevó a cabo su ""Festival de Sabores Ancestrales"" en El Bordo, un evento que reunió a más de 100 amantes de la buena mesa y la cultura afrocolombiana. Durante tres días, el parque central de El Bordo se transformó en una explosión de aromas, colores y ritmos. Contamos con la participación de 15 cocineras tradicionales, quienes compartieron sus secretos culinarios en talleres interactivos, enseñando a preparar desde un auténtico tapao de pescado hasta el famoso arroz con leche de coco. Uno de los momentos más especiales fue la demostración de Doña Nila, de 85 años, quien compartió la receta de un plato que su abuela le enseñó, con ingredientes recolectados en la selva. Además de la cocina, hubo presentaciones de danza folclórica, música en vivo y una feria de productos locales y artesanales, creando un ambiente de celebración y orgullo. El festival no solo promovió la gastronomía afrocolombiana, sino que también generó un importante impulso económico para las cocineras y productores de la región. Agradecemos a todos los participantes, voluntarios y a la comunidad de El Bordo por hacer de este festival un éxito rotundo. ¡Sigamos celebrando y preservando nuestros sabores ancestrales! #AfroRaíces #FestivalDeSabores #ElBordoGastronómico #CocinaAfrocolombiana #TradiciónEnElPlato #SaboresDeElBordo #HerenciaCulinaria #CulturaYComida",9,74
